'MagX','MagY',MagZ','Health',,,,,0
393,32,678,1,,,,,
392,30,677,1,,,,,
390,28,678,1,,,,,
394,30,676,1,,,,,
395,33,678,1,,,,,
393,31,672,1,,,,,
391,29,674,1,,,,,
394,29,678,1,,,,,
393,29,679,1,,,,,
395,31,676,1,,,,,
396,31,674,1,,,,,
396,31,672,1,,,,,
395,30,679,1,,,,,
395,31,680,1,,,,,
393,30,677,1,,,,,
394,33,676,1,,,,,
394,30,676,1,,,,,
396,31,678,1,,,,,
396,30,679,1,,,,,
392,31,675,1,,,,,
394,34,674,1,,,,,
389,26,674,1,,,,,
393,30,672,1,,,,,
392,30,677,1,,,,,
393,30,678,1,,,,,
394,26,675,1,,,,,
393,28,679,1,,,,,
391,25,677,1,,,,,
393,30,678,1,,,,,
394,28,680,1,,,,,
393,28,681,1,,,,,
391,29,682,1,,,,,
390,27,682,1,,,,,
393,27,677,1,,,,,
393,25,677,1,,,,,
392,28,676,1,,,,,
394,27,673,1,,,,,
393,27,675,1,,,,,
391,23,672,1,,,,,
391,27,672,1,,,,,
392,29,673,1,,,,,
390,25,672,1,,,,,
390,25,673,1,,,,,
391,26,674,1,,,,,
389,30,669,1,,,,,
388,30,673,1,,,,,
386,27,671,1,,,,,
388,29,671,1,,,,,
390,30,676,1,,,,,
391,29,677,1,,,,,
392,27,674,1,,,,,
389,27,673,1,,,,,
386,29,678,1,,,,,
386,30,679,1,,,,,
387,30,678,1,,,,,
386,29,678,1,,,,,
387,30,677,1,,,,,
390,32,672,1,,,,,
390,31,669,1,,,,,
391,34,676,1,,,,,
389,33,677,1,,,,,
390,31,678,1,,,,,
387,30,677,1,,,,,
388,31,677,1,,,,,
389,33,675,1,,,,,
389,31,677,1,,,,,
388,27,674,1,,,,,
388,30,682,1,,,,,
390,28,679,1,,,,,
385,30,674,1,,,,,
387,32,674,1,,,,,
386,30,677,1,,,,,
386,29,678,1,,,,,
386,29,675,1,,,,,
385,29,675,1,,,,,
386,32,673,1,,,,,
386,29,676,1,,,,,
386,29,676,1,,,,,
386,31,674,1,,,,,
385,32,671,1,,,,,
386,33,671,1,,,,,
386,31,674,1,,,,,
386,30,668,1,,,,,
388,31,673,1,,,,,
390,33,678,1,,,,,
388,33,677,1,,,,,
391,32,677,1,,,,,
390,27,675,1,,,,,
390,33,673,1,,,,,
390,38,670,1,,,,,
388,35,676,1,,,,,
388,34,673,1,,,,,
386,32,672,1,,,,,
385,36,678,1,,,,,
386,34,674,1,,,,,
384,30,676,1,,,,,
383,33,676,1,,,,,
386,33,680,1,,,,,
385,32,679,1,,,,,
384,32,681,1,,,,,
386,34,680,1,,,,,
388,30,677,1,,,,,
389,30,679,1,,,,,
385,31,678,1,,,,,
387,31,684,1,,,,,
386,30,682,1,,,,,
385,31,683,1,,,,,
385,32,682,1,,,,,
383,35,685,1,,,,,
386,37,685,1,,,,,
386,35,685,1,,,,,
386,33,677,1,,,,,
388,34,680,1,,,,,
384,31,687,1,,,,,
383,30,683,1,,,,,
386,31,680,1,,,,,
385,30,675,1,,,,,
387,30,675,1,,,,,
388,31,675,1,,,,,
390,33,673,1,,,,,
389,33,675,1,,,,,
386,33,673,1,,,,,
387,31,669,1,,,,,
389,29,672,1,,,,,
392,30,677,1,,,,,
391,29,679,1,,,,,
389,27,676,1,,,,,
391,28,676,1,,,,,
390,29,680,1,,,,,
390,32,680,1,,,,,
387,30,683,1,,,,,
387,30,679,1,,,,,
389,32,677,1,,,,,
389,29,679,1,,,,,
388,32,680,1,,,,,
389,33,676,1,,,,,
389,28,680,1,,,,,
390,29,679,1,,,,,
385,24,679,1,,,,,
386,27,682,1,,,,,
387,29,680,1,,,,,
388,27,673,1,,,,,
390,30,676,1,,,,,
390,29,679,1,,,,,
388,27,677,1,,,,,
392,26,676,1,,,,,
387,25,680,1,,,,,
389,29,680,1,,,,,
390,30,679,1,,,,,
388,31,679,1,,,,,
388,29,679,1,,,,,
388,27,680,1,,,,,
388,29,679,1,,,,,
387,30,677,1,,,,,
386,31,677,1,,,,,
387,31,677,1,,,,,
390,30,671,1,,,,,
391,31,672,1,,,,,
386,26,674,1,,,,,
388,29,675,1,,,,,
385,31,679,1,,,,,
388,28,680,1,,,,,
386,29,678,1,,,,,
386,28,678,1,,,,,
386,31,682,1,,,,,
386,34,681,1,,,,,
387,31,676,1,,,,,
386,30,680,1,,,,,
388,31,680,1,,,,,
387,32,677,0,,,,,
385,31,678,0,,,,,
383,29,674,0,,,,,
383,27,680,0,,,,,
385,31,679,0,,,,,
386,33,683,0,,,,,
384,34,680,0,,,,,
386,31,678,0,,,,,
385,31,679,0,,,,,
383,32,678,0,,,,,
387,31,677,0,,,,,
386,33,680,0,,,,,
387,34,670,0,,,,,
387,29,673,0,,,,,
383,29,676,0,,,,,
382,33,680,0,,,,,
387,32,679,0,,,,,
383,31,679,0,,,,,
384,31,675,0,,,,,
385,30,677,0,,,,,
388,32,677,0,,,,,
387,33,676,0,,,,,
387,30,677,0,,,,,
387,32,673,0,,,,,
390,31,676,0,,,,,
391,31,675,0,,,,,
390,29,673,0,,,,,
388,30,672,0,,,,,
389,29,672,0,,,,,
388,32,677,0,,,,,
387,31,678,0,,,,,
388,29,681,0,,,,,
387,29,677,0,,,,,
387,30,676,0,,,,,
384,32,678,0,,,,,
385,31,679,0,,,,,
386,29,676,0,,,,,
389,28,682,0,,,,,
386,25,679,0,,,,,
388,29,676,0,,,,,
387,28,678,0,,,,,
388,27,674,0,,,,,
385,30,674,0,,,,,
386,26,680,0,,,,,
391,28,678,0,,,,,
392,29,674,0,,,,,
389,28,679,0,,,,,
388,26,680,0,,,,,
389,30,678,0,,,,,
391,30,682,0,,,,,
389,31,677,0,,,,,
389,30,678,0,,,,,
388,31,681,0,,,,,
389,29,680,0,,,,,
388,31,678,0,,,,,
387,32,680,0,,,,,
386,33,677,0,,,,,
386,29,682,0,,,,,
388,26,683,0,,,,,
393,29,682,0,,,,,
390,31,679,0,,,,,
391,30,682,0,,,,,
391,31,685,0,,,,,
392,31,682,0,,,,,
390,30,681,0,,,,,
389,32,680,0,,,,,
387,30,681,0,,,,,
386,29,678,0,,,,,
389,28,684,0,,,,,
389,32,680,0,,,,,
387,30,678,0,,,,,
386,32,681,0,,,,,
387,31,678,0,,,,,
391,32,680,0,,,,,
390,30,679,0,,,,,
392,32,679,0,,,,,
390,33,682,0,,,,,
385,33,683,0,,,,,
388,31,683,0,,,,,
387,33,682,0,,,,,
389,32,680,0,,,,,
390,30,677,0,,,,,
390,30,684,0,,,,,
392,32,677,0,,,,,
393,35,683,0,,,,,
390,32,682,0,,,,,
390,32,682,0,,,,,
387,31,679,0,,,,,
385,30,681,0,,,,,
388,28,683,0,,,,,
388,32,681,0,,,,,
389,32,682,0,,,,,
387,32,690,0,,,,,
388,32,685,0,,,,,
390,31,688,0,,,,,
391,30,684,0,,,,,
389,31,685,0,,,,,
387,27,680,0,,,,,
388,28,679,0,,,,,
387,28,677,0,,,,,
387,29,679,0,,,,,
390,29,676,0,,,,,
389,26,683,0,,,,,
388,30,680,0,,,,,
387,26,681,0,,,,,
388,27,680,0,,,,,
386,30,682,0,,,,,
386,30,682,0,,,,,
386,31,687,0,,,,,
386,31,683,0,,,,,
388,30,684,0,,,,,
386,32,687,0,,,,,
388,34,687,0,,,,,
391,32,679,0,,,,,
390,33,682,0,,,,,
386,35,681,0,,,,,
389,33,681,0,,,,,
386,30,682,0,,,,,
385,29,681,0,,,,,
387,33,678,0,,,,,
386,34,678,0,,,,,
386,31,680,0,,,,,
385,29,682,0,,,,,
388,30,681,0,,,,,
386,28,680,0,,,,,
385,33,682,0,,,,,
384,31,678,0,,,,,
380,29,683,0,,,,,
383,29,681,0,,,,,
386,29,678,0,,,,,
386,29,682,0,,,,,
387,29,685,0,,,,,
386,26,684,0,,,,,
386,28,684,0,,,,,
384,30,683,0,,,,,
388,27,685,0,,,,,
390,32,684,0,,,,,
387,26,685,0,,,,,
389,28,685,0,,,,,
389,30,686,0,,,,,
389,29,685,0,,,,,
389,32,683,0,,,,,
387,31,682,0,,,,,
387,32,685,0,,,,,
388,31,681,0,,,,,
387,30,676,0,,,,,
388,32,678,0,,,,,
388,32,684,0,,,,,
389,29,683,0,,,,,
387,29,681,0,,,,,
388,29,680,0,,,,,
388,29,681,0,,,,,
385,28,677,0,,,,,
387,27,678,0,,,,,
387,27,677,0,,,,,
388,32,684,0,,,,,
386,30,683,0,,,,,
384,29,681,0,,,,,
387,32,686,0,,,,,
386,30,686,0,,,,,
390,33,688,0,,,,,
389,31,687,0,,,,,
388,28,689,0,,,,,
387,29,686,0,,,,,
387,28,678,0,,,,,
388,30,682,0,,,,,
388,30,682,0,,,,,
388,28,681,0,,,,,
387,27,683,0,,,,,
384,29,688,0,,,,,
387,30,681,0,,,,,
388,28,679,0,,,,,
390,27,682,0,,,,,
389,29,680,0,,,,,
390,29,685,0,,,,,
388,29,682,0,,,,,
386,29,679,0,,,,,
389,28,686,0,,,,,
389,29,685,0,,,,,
388,26,682,0,,,,,
388,25,680,0,,,,,
387,28,677,0,,,,,
388,28,681,0,,,,,
388,28,675,0,,,,,
389,28,678,0,,,,,
388,28,681,0,,,,,
387,26,684,0,,,,,
384,24,677,0,,,,,
387,25,683,0,,,,,
388,25,682,0,,,,,
391,26,682,0,,,,,
390,27,680,0,,,,,
387,23,686,0,,,,,
389,23,682,0,,,,,
388,26,684,0,,,,,
390,27,684,0,,,,,
387,29,685,0,,,,,
387,29,683,0,,,,,
388,29,685,0,,,,,
389,26,685,0,,,,,
390,28,686,1,,,,,
389,27,685,1,,,,,
386,27,686,1,,,,,
391,31,683,1,,,,,
393,29,686,1,,,,,
392,29,684,1,,,,,
390,27,685,1,,,,,
387,26,683,1,,,,,
387,26,685,1,,,,,
387,29,686,1,,,,,
391,31,685,1,,,,,
388,31,686,1,,,,,
387,25,684,1,,,,,
392,29,679,1,,,,,
393,32,682,1,,,,,
389,30,681,1,,,,,
389,24,684,1,,,,,
391,23,686,1,,,,,
389,23,686,1,,,,,
391,29,687,1,,,,,
393,24,687,1,,,,,
391,24,684,1,,,,,
390,23,686,1,,,,,
390,24,688,1,,,,,
389,27,683,1,,,,,
388,28,682,1,,,,,
389,29,680,1,,,,,
386,25,682,1,,,,,
390,24,683,1,,,,,
389,27,683,1,,,,,
390,29,680,1,,,,,
389,29,682,1,,,,,
387,26,680,1,,,,,
386,30,683,1,,,,,
384,26,682,1,,,,,
387,28,682,1,,,,,
388,29,685,1,,,,,
387,26,682,1,,,,,
387,26,683,1,,,,,
389,28,682,1,,,,,
388,28,682,1,,,,,
389,31,685,1,,,,,
387,29,689,1,,,,,
388,30,683,1,,,,,
388,27,688,1,,,,,
389,26,688,1,,,,,
387,29,688,1,,,,,
385,30,688,1,,,,,
387,28,692,1,,,,,
390,28,690,1,,,,,
386,33,686,1,,,,,
389,32,680,1,,,,,
388,32,684,1,,,,,
390,31,685,1,,,,,
389,30,683,1,,,,,
389,31,684,1,,,,,
390,30,684,1,,,,,
386,28,685,1,,,,,
388,30,684,1,,,,,
387,32,685,1,,,,,
384,34,682,1,,,,,
383,30,682,1,,,,,
383,32,680,1,,,,,
383,31,682,1,,,,,
383,33,678,1,,,,,
385,32,679,1,,,,,
384,33,676,1,,,,,
383,32,676,1,,,,,
384,31,682,1,,,,,
383,31,684,1,,,,,
381,31,687,1,,,,,
383,33,681,1,,,,,
384,31,686,1,,,,,
384,30,684,1,,,,,
382,30,684,1,,,,,
383,30,685,1,,,,,
385,33,685,1,,,,,
385,33,680,1,,,,,
388,33,678,1,,,,,
385,33,682,1,,,,,
388,30,684,1,,,,,
387,34,680,1,,,,,
388,31,678,1,,,,,
389,30,676,1,,,,,
386,32,682,1,,,,,
390,34,686,1,,,,,
387,33,687,1,,,,,
385,32,689,1,,,,,
387,33,690,1,,,,,
389,34,690,1,,,,,
389,37,692,1,,,,,
391,36,689,1,,,,,
389,33,687,1,,,,,
389,35,685,1,,,,,
390,35,685,1,,,,,
391,39,679,1,,,,,
390,38,686,1,,,,,
390,33,684,1,,,,,
390,31,681,1,,,,,
389,32,685,1,,,,,
390,33,689,1,,,,,
389,36,688,1,,,,,
388,34,682,1,,,,,
387,35,683,1,,,,,
389,33,686,1,,,,,
389,34,688,1,,,,,
390,33,689,1,,,,,
389,32,687,1,,,,,
390,32,686,1,,,,,
388,33,682,1,,,,,
388,32,686,1,,,,,
387,30,689,1,,,,,
388,32,688,1,,,,,
386,32,688,1,,,,,
388,33,689,1,,,,,
390,33,685,1,,,,,
388,34,686,1,,,,,
390,33,685,1,,,,,
389,33,681,1,,,,,
390,33,680,1,,,,,
391,33,685,1,,,,,
391,31,684,1,,,,,
390,27,685,1,,,,,
392,28,682,1,,,,,
391,28,682,1,,,,,
392,28,683,1,,,,,
393,28,682,1,,,,,
389,29,680,1,,,,,
390,29,683,1,,,,,
391,30,680,1,,,,,
391,30,685,1,,,,,
391,34,683,1,,,,,
392,30,678,1,,,,,
393,30,676,1,,,,,
390,30,681,1,,,,,
391,31,677,1,,,,,
392,29,682,1,,,,,
389,29,685,1,,,,,
391,29,677,1,,,,,
388,29,683,1,,,,,
389,28,681,1,,,,,
388,30,679,1,,,,,
386,28,682,1,,,,,
387,27,680,1,,,,,
386,30,682,1,,,,,
389,31,679,1,,,,,
388,30,682,1,,,,,
390,30,686,1,,,,,
387,28,685,1,,,,,
387,26,682,1,,,,,
391,30,684,1,,,,,
390,31,684,1,,,,,
392,29,688,1,,,,,
388,32,683,1,,,,,
390,30,684,1,,,,,
389,32,678,1,,,,,
389,33,681,1,,,,,
391,33,680,1,,,,,
387,30,680,1,,,,,
391,29,679,1,,,,,
389,32,680,1,,,,,
388,31,679,1,,,,,
387,31,681,1,,,,,
388,30,682,1,,,,,
387,33,680,1,,,,,
386,33,675,1,,,,,
388,34,678,1,,,,,
390,34,679,1,,,,,
392,32,678,1,,,,,
388,30,679,1,,,,,
390,31,679,1,,,,,
390,33,677,1,,,,,
387,32,680,1,,,,,
390,32,677,1,,,,,
387,34,679,1,,,,,
388,33,674,1,,,,,
389,32,677,1,,,,,
390,31,681,1,,,,,
390,33,680,1,,,,,
390,33,679,1,,,,,
391,32,678,1,,,,,
390,29,676,1,,,,,
389,28,674,1,,,,,
388,28,677,1,,,,,
387,30,679,1,,,,,
389,30,677,1,,,,,
387,30,682,1,,,,,
387,28,678,1,,,,,
387,29,681,1,,,,,
389,29,678,1,,,,,
390,30,680,1,,,,,
390,31,683,1,,,,,
392,27,681,1,,,,,
390,34,679,1,,,,,
390,28,678,1,,,,,
390,29,675,1,,,,,
390,32,676,1,,,,,
392,30,679,1,,,,,
390,29,676,1,,,,,
389,26,679,1,,,,,
389,28,683,1,,,,,
390,29,685,1,,,,,
389,27,684,1,,,,,
386,25,682,1,,,,,
387,27,683,1,,,,,
388,28,681,1,,,,,
387,29,679,1,,,,,
387,29,678,1,,,,,
385,29,678,1,,,,,
388,28,676,1,,,,,
389,25,683,1,,,,,
389,29,679,1,,,,,
389,23,682,1,,,,,
386,28,677,1,,,,,
387,26,679,1,,,,,
389,30,676,1,,,,,
387,31,677,1,,,,,
387,28,675,1,,,,,
387,26,682,1,,,,,
387,31,679,1,,,,,
387,31,678,1,,,,,
386,29,677,1,,,,,
386,29,679,1,,,,,
384,30,678,1,,,,,
384,28,685,1,,,,,
387,29,685,1,,,,,
389,30,680,1,,,,,
390,32,682,1,,,,,
390,32,685,1,,,,,
388,30,681,1,,,,,
387,32,684,1,,,,,
388,31,685,1,,,,,
387,29,686,1,,,,,
388,31,684,1,,,,,
387,31,683,1,,,,,
388,29,685,1,,,,,
388,33,683,1,,,,,
390,32,683,1,,,,,
390,34,679,1,,,,,
391,35,684,1,,,,,
389,31,678,1,,,,,
391,32,678,1,,,,,
388,32,676,1,,,,,
386,31,679,1,,,,,
386,32,681,1,,,,,
385,35,680,1,,,,,
385,35,681,1,,,,,
384,31,686,1,,,,,
385,30,686,1,,,,,
386,33,685,1,,,,,
387,32,682,1,,,,,
388,31,687,1,,,,,
389,32,686,1,,,,,
387,25,680,1,,,,,
388,29,686,1,,,,,
389,29,683,1,,,,,
386,32,685,1,,,,,
386,32,687,1,,,,,
385,31,685,1,,,,,
386,29,690,1,,,,,
386,29,682,1,,,,,
388,29,679,1,,,,,
390,29,683,1,,,,,
389,33,683,1,,,,,
389,29,684,1,,,,,
391,31,682,1,,,,,
391,33,680,1,,,,,
387,30,681,1,,,,,
389,31,677,1,,,,,
390,32,680,1,,,,,
389,32,681,1,,,,,
390,34,680,1,,,,,
389,29,682,1,,,,,
388,26,683,1,,,,,
388,31,683,1,,,,,
390,33,681,1,,,,,
389,31,681,1,,,,,
388,31,676,1,,,,,
388,31,678,1,,,,,
387,31,680,1,,,,,
389,31,678,1,,,,,
390,33,676,1,,,,,
391,31,683,1,,,,,
387,29,681,1,,,,,
387,31,677,1,,,,,
387,30,681,1,,,,,
390,30,682,1,,,,,
389,28,679,1,,,,,
391,28,681,1,,,,,
387,26,675,1,,,,,
388,27,678,1,,,,,
389,29,679,1,,,,,
387,31,673,1,,,,,
389,29,675,1,,,,,
388,29,672,1,,,,,
389,31,676,1,,,,,
388,31,680,1,,,,,
388,30,677,1,,,,,
384,27,678,1,,,,,
387,30,681,1,,,,,
389,33,681,1,,,,,
390,29,676,1,,,,,
388,27,679,1,,,,,
388,29,681,1,,,,,
390,29,678,1,,,,,
389,30,679,1,,,,,
392,30,680,1,,,,,
392,30,681,1,,,,,
389,29,680,1,,,,,
392,28,678,1,,,,,
392,31,680,1,,,,,
392,29,678,1,,,,,
390,27,684,1,,,,,
390,28,680,1,,,,,
391,27,678,1,,,,,
392,29,677,1,,,,,
390,27,679,1,,,,,
388,27,670,1,,,,,
390,29,677,1,,,,,
388,26,678,1,,,,,
386,25,675,1,,,,,
387,27,676,1,,,,,
386,27,679,1,,,,,
385,27,680,1,,,,,
385,25,679,1,,,,,
387,25,683,1,,,,,
389,24,681,1,,,,,
392,25,679,1,,,,,
389,26,681,1,,,,,
389,25,678,1,,,,,
391,29,682,1,,,,,
389,28,682,1,,,,,
390,27,682,1,,,,,
389,29,685,1,,,,,
388,27,679,1,,,,,
388,32,680,1,,,,,
391,32,685,1,,,,,
389,31,685,1,,,,,
387,29,681,1,,,,,
389,30,683,1,,,,,
390,29,689,1,,,,,
386,30,687,1,,,,,
385,31,681,1,,,,,
387,31,677,1,,,,,
388,30,680,1,,,,,
386,32,684,1,,,,,
386,30,679,1,,,,,
384,27,680,1,,,,,
387,28,683,1,,,,,
387,28,684,1,,,,,
391,30,679,1,,,,,
389,31,678,1,,,,,
389,23,678,1,,,,,
387,29,680,1,,,,,
388,26,682,1,,,,,
391,27,681,1,,,,,
389,29,680,1,,,,,
389,27,680,1,,,,,
390,28,681,1,,,,,
386,25,684,1,,,,,
388,26,682,1,,,,,
390,25,685,1,,,,,
386,27,687,1,,,,,
389,30,685,1,,,,,
389,27,681,1,,,,,
387,29,682,1,,,,,
389,32,688,1,,,,,
389,30,687,1,,,,,
390,31,684,1,,,,,
388,25,687,1,,,,,
390,28,687,1,,,,,
389,29,682,1,,,,,
389,28,685,1,,,,,
388,30,685,1,,,,,
387,29,685,1,,,,,
390,29,682,1,,,,,
391,26,686,1,,,,,
388,23,685,1,,,,,
386,25,681,1,,,,,
389,27,682,1,,,,,
388,28,683,1,,,,,
390,30,682,1,,,,,
387,27,686,1,,,,,
388,32,688,1,,,,,
388,30,686,1,,,,,
386,31,687,1,,,,,
387,35,687,1,,,,,
386,34,689,1,,,,,
387,33,686,1,,,,,
388,33,684,1,,,,,
391,34,684,1,,,,,
386,34,685,1,,,,,
387,34,682,1,,,,,
387,35,681,1,,,,,
386,31,682,1,,,,,
385,36,683,1,,,,,
389,30,680,1,,,,,
387,30,677,1,,,,,
388,32,680,1,,,,,
390,33,685,1,,,,,
388,34,682,1,,,,,
389,36,684,1,,,,,
388,34,682,1,,,,,
389,37,687,1,,,,,
391,32,687,1,,,,,
389,34,686,1,,,,,
390,35,689,1,,,,,
390,31,680,1,,,,,
389,31,682,1,,,,,
389,32,681,1,,,,,
388,34,677,1,,,,,
387,35,676,1,,,,,
384,33,677,1,,,,,
385,33,676,1,,,,,
387,32,683,1,,,,,
386,36,680,1,,,,,
388,34,681,1,,,,,
388,33,681,1,,,,,
389,34,677,1,,,,,
390,32,681,1,,,,,
390,35,685,1,,,,,
392,38,681,1,,,,,
390,34,683,1,,,,,
388,37,684,1,,,,,
388,36,684,1,,,,,
390,36,680,1,,,,,
386,37,683,1,,,,,
386,34,681,1,,,,,
389,33,679,1,,,,,
389,36,683,1,,,,,
389,36,680,1,,,,,
388,37,679,1,,,,,
385,34,678,1,,,,,
387,30,685,1,,,,,
389,35,681,1,,,,,
391,36,680,1,,,,,
396,36,684,1,,,,,
391,33,682,1,,,,,
392,34,680,1,,,,,
389,32,681,1,,,,,
392,33,684,1,,,,,
391,35,681,1,,,,,
387,29,679,1,,,,,
388,31,681,1,,,,,
389,31,681,1,,,,,
386,33,681,1,,,,,
390,34,678,1,,,,,
389,31,681,1,,,,,
388,33,680,1,,,,,
389,32,680,1,,,,,
387,32,679,1,,,,,
391,34,677,1,,,,,
391,34,679,1,,,,,
389,32,675,1,,,,,
390,33,677,1,,,,,
391,34,679,1,,,,,
390,33,678,1,,,,,
390,27,681,1,,,,,
389,28,683,1,,,,,
389,30,683,1,,,,,
390,32,681,1,,,,,
393,29,684,1,,,,,
393,29,685,1,,,,,
394,30,685,1,,,,,
394,31,682,1,,,,,
390,31,681,1,,,,,
390,33,681,1,,,,,
390,34,684,1,,,,,
390,31,682,1,,,,,
394,30,679,1,,,,,
393,30,682,1,,,,,
393,29,677,1,,,,,
393,32,681,1,,,,,
394,33,681,1,,,,,
393,32,676,1,,,,,
391,33,673,1,,,,,
391,35,675,1,,,,,
390,32,674,1,,,,,
389,34,680,1,,,,,
392,34,674,1,,,,,
390,33,676,1,,,,,
392,36,675,1,,,,,
390,32,673,1,,,,,
388,33,675,1,,,,,
390,31,678,1,,,,,
389,32,678,1,,,,,
389,32,677,1,,,,,
392,31,684,1,,,,,
391,30,682,1,,,,,
390,35,684,1,,,,,
390,33,680,1,,,,,
391,34,681,1,,,,,
389,30,681,1,,,,,
389,31,679,1,,,,,
390,28,680,1,,,,,
390,30,679,1,,,,,
389,31,682,1,,,,,
389,27,681,1,,,,,
389,28,680,1,,,,,
389,26,684,1,,,,,
389,29,686,1,,,,,
392,31,681,1,,,,,
391,30,684,1,,,,,
389,28,682,1,,,,,
388,29,677,1,,,,,
390,32,676,1,,,,,
391,34,676,1,,,,,
391,28,677,1,,,,,
389,32,682,1,,,,,
387,30,682,1,,,,,
389,31,677,1,,,,,
389,32,679,1,,,,,
386,31,680,1,,,,,
388,30,673,1,,,,,
386,30,678,1,,,,,
387,29,679,1,,,,,
386,29,678,1,,,,,
388,30,680,1,,,,,
388,28,674,1,,,,,
388,28,679,1,,,,,
390,30,680,1,,,,,
387,30,680,1,,,,,
389,29,682,1,,,,,
387,28,686,1,,,,,
388,29,684,1,,,,,
389,30,679,1,,,,,
388,31,680,1,,,,,
388,32,677,1,,,,,
387,32,674,1,,,,,
386,31,674,1,,,,,
385,32,679,1,,,,,
390,33,678,1,,,,,
390,29,680,1,,,,,
391,28,682,1,,,,,
390,27,683,1,,,,,
389,28,679,1,,,,,
389,29,677,1,,,,,
389,24,677,1,,,,,
388,25,678,1,,,,,
390,25,677,1,,,,,
390,28,676,1,,,,,
387,26,682,1,,,,,
387,28,681,1,,,,,
389,26,680,1,,,,,
387,27,678,1,,,,,
386,26,675,1,,,,,
385,30,678,1,,,,,
385,29,677,1,,,,,
386,26,674,1,,,,,
385,28,675,1,,,,,
386,28,673,1,,,,,
389,31,677,1,,,,,
384,28,681,1,,,,,
383,30,679,1,,,,,
386,31,676,1,,,,,
385,28,675,1,,,,,
384,29,675,1,,,,,
384,26,674,1,,,,,
386,26,675,1,,,,,
387,27,676,1,,,,,
387,29,677,1,,,,,
386,27,681,1,,,,,
388,30,680,1,,,,,
387,29,677,1,,,,,
388,29,680,1,,,,,
385,29,682,1,,,,,
385,28,679,1,,,,,
385,28,679,1,,,,,
386,27,681,1,,,,,
388,26,680,1,,,,,
387,27,686,1,,,,,
386,26,678,1,,,,,
390,26,679,1,,,,,
390,25,680,1,,,,,
390,25,680,1,,,,,
390,27,677,1,,,,,
391,29,678,1,,,,,
390,27,680,1,,,,,
388,26,678,1,,,,,
391,29,673,1,,,,,
393,28,675,1,,,,,
389,29,677,1,,,,,
389,28,677,1,,,,,
388,30,686,1,,,,,
389,30,685,1,,,,,
388,34,682,1,,,,,
390,33,678,1,,,,,
391,27,680,1,,,,,
390,28,677,1,,,,,
392,27,675,1,,,,,
392,29,671,1,,,,,
394,31,676,1,,,,,
393,31,677,1,,,,,
393,31,675,1,,,,,
394,31,675,1,,,,,
392,35,670,1,,,,,
393,34,671,1,,,,,
392,33,674,1,,,,,
392,32,674,1,,,,,
391,30,675,1,,,,,
392,31,676,1,,,,,
391,31,678,1,,,,,
392,30,678,1,,,,,
390,29,677,1,,,,,
393,30,675,1,,,,,
392,32,675,1,,,,,
391,37,677,1,,,,,
389,32,677,1,,,,,
390,30,675,1,,,,,
390,29,677,1,,,,,
390,31,676,1,,,,,
390,30,678,1,,,,,
388,29,678,1,,,,,
387,33,679,1,,,,,
388,30,682,1,,,,,
386,35,678,1,,,,,
389,35,677,1,,,,,
386,32,681,1,,,,,
387,30,677,1,,,,,
386,32,674,1,,,,,
390,35,674,1,,,,,
389,36,674,1,,,,,
392,32,674,1,,,,,
390,30,676,1,,,,,
390,28,677,1,,,,,
390,32,675,1,,,,,
389,31,671,1,,,,,
388,32,673,1,,,,,
389,32,673,1,,,,,
389,31,675,1,,,,,
392,31,673,1,,,,,
391,32,672,1,,,,,
386,31,676,1,,,,,
387,30,677,1,,,,,
388,28,678,1,,,,,
387,33,676,1,,,,,
387,32,676,1,,,,,
386,27,674,1,,,,,
390,28,677,1,,,,,
390,28,677,1,,,,,
391,30,675,1,,,,,
390,29,678,1,,,,,
390,26,679,1,,,,,
388,26,679,1,,,,,
388,27,673,1,,,,,
389,28,670,1,,,,,
391,26,674,1,,,,,
390,28,672,1,,,,,
388,25,675,1,,,,,
388,28,672,1,,,,,
388,32,675,1,,,,,
388,33,672,1,,,,,
386,29,672,1,,,,,
389,31,674,1,,,,,
389,26,677,1,,,,,
390,30,675,1,,,,,
392,30,674,1,,,,,
392,28,676,1,,,,,
393,29,677,1,,,,,
392,30,677,1,,,,,
391,33,679,1,,,,,
391,30,679,1,,,,,
390,27,683,1,,,,,
393,28,680,1,,,,,
390,31,679,1,,,,,
394,32,675,1,,,,,
391,30,675,1,,,,,
390,28,674,1,,,,,
390,30,675,1,,,,,
389,28,681,1,,,,,
387,33,682,1,,,,,
390,32,679,1,,,,,
390,29,675,1,,,,,
390,31,677,1,,,,,
390,29,680,1,,,,,
392,31,680,1,,,,,
388,29,678,1,,,,,
387,30,679,1,,,,,
386,28,676,1,,,,,
388,27,675,1,,,,,
390,32,676,1,,,,,
393,33,675,1,,,,,
393,29,677,1,,,,,
390,31,677,1,,,,,
392,30,678,1,,,,,
394,34,680,1,,,,,
395,32,684,1,,,,,
395,31,681,1,,,,,
394,30,679,1,,,,,
390,32,681,1,,,,,
390,31,682,1,,,,,
391,31,681,1,,,,,
391,29,677,1,,,,,
390,32,681,1,,,,,
391,33,676,1,,,,,
390,33,675,1,,,,,
391,32,678,1,,,,,
392,29,677,1,,,,,
394,31,678,1,,,,,
391,30,681,1,,,,,
394,30,678,1,,,,,
395,29,674,1,,,,,
395,33,674,1,,,,,
392,30,673,1,,,,,
392,32,673,1,,,,,
394,34,676,1,,,,,
