'GyrX','GyrY','GyrZ','AccX','AccY','AccZ','T gyro','T acc','GHz','AHz','Health gyro','Health acc',,,,0
-0.0006123352,0.001263103,-0.0002619932,0.1915614,-0.2498429,-9.59455,23.6788,23.6788,1000,1000,1,1,,,,
-0.001976567,0.0003679974,-0.0002273111,0.1806516,-0.2416668,-9.596471,23.67979,23.67979,1000,1000,1,1,,,,
-0.000712788,-0.0001305488,-0.0008416623,0.1597072,-0.2602776,-9.582191,23.68088,23.68088,1000,1000,1,1,,,,
-0.0001063987,0.0001485875,-0.0008550807,0.1885518,-0.2842121,-9.587349,23.68195,23.68195,1000,1000,1,1,,,,
-0.0005196113,0.0003136063,-0.0004303364,0.1692414,-0.3151944,-9.578888,23.68286,23.68286,1000,1000,1,1,,,,
-0.0003184418,0.0006716739,-0.000610658,0.1567571,-0.2893923,-9.579442,23.68396,23.68396,1000,1000,1,1,,,,
0.0003280116,0.0002852026,-0.0008797316,0.1587092,-0.305086,-9.584025,23.68511,23.68511,1000,1000,1,1,,,,
0.0007867411,0.0004349997,5.75E-05,0.1536025,-0.3196447,-9.538807,23.68642,23.68642,1000,1000,1,1,,,,
0.0002421127,0.0007543578,0.0002486863,0.1546358,-0.2894294,-9.558479,23.6877,23.6877,1000,1000,1,1,,,,
0.0002596274,0.0009124489,-3.73E-05,0.1688942,-0.287675,-9.577919,23.68878,23.68878,1000,1000,1,1,,,,
0.001107315,0.001190655,-4.23E-05,0.1580156,-0.3054752,-9.563774,23.69003,23.69003,1000,1000,1,1,,,,
-1.56E-05,0.0007619609,0.000913624,0.1768656,-0.2837187,-9.564172,23.69154,23.69154,1000,1000,1,1,,,,
0.0001783927,0.00253892,0.0008959143,0.1714396,-0.2993938,-9.590842,23.69296,23.69296,1000,1000,1,1,,,,
-7.54E-05,0.001156731,0.001235651,0.2018701,-0.2926843,-9.589173,23.69436,23.69436,1000,1000,1,1,,,,
-0.0001336892,0.001675599,0.001644596,0.1892089,-0.3046585,-9.591639,23.69552,23.69552,1000,1000,1,1,,,,
-0.0006944035,0.001051384,0.001859903,0.1762154,-0.3160629,-9.591671,23.69637,23.69637,1000,1000,1,1,,,,
-9.13E-05,0.0007935545,0.0005983695,0.1880206,-0.2709096,-9.625092,23.69682,23.69682,1000,1000,1,1,,,,
0.0002890762,0.000528015,0.001014513,0.1843085,-0.2834494,-9.613275,23.69716,23.69716,1000,1000,1,1,,,,
8.48E-05,0.0008195341,-0.0001154172,0.1748325,-0.2923453,-9.569137,23.69751,23.69751,1000,1000,1,1,,,,
-0.0005345584,-9.71E-05,2.48E-05,0.192296,-0.2652838,-9.597497,23.69803,23.69803,1000,1000,1,1,,,,
-0.0006124363,0.0004875019,-0.0005561367,0.1693616,-0.284044,-9.589844,23.6985,23.6985,1000,1000,1,1,,,,
-0.0001616645,0.0003052173,-0.001064167,0.1572509,-0.2820336,-9.587507,23.69894,23.69894,1000,1000,1,1,,,,
-0.0005694377,-0.0005314696,-0.001036704,0.166251,-0.2704471,-9.58044,23.69933,23.69933,1000,1000,1,1,,,,
-0.0009086826,-0.0005753056,-0.0007430251,0.1627507,-0.2773391,-9.580322,23.69996,23.69996,1000,1000,1,1,,,,
-0.0003329786,0.0004291064,-0.0006135943,0.1615372,-0.3013885,-9.611411,23.70047,23.70047,1000,1000,1,1,,,,
0.0002612283,0.0004314909,-0.0005371752,0.1607683,-0.2886166,-9.583111,23.7012,23.7012,1000,1000,1,0,,,,
-0.0003284952,0.0007770566,-0.0002220965,0.1532168,-0.3065999,-9.550389,23.7018,23.7018,1000,1000,1,0,,,,
0.0001304447,-0.0004229898,-0.0002649774,0.1437272,-0.3010511,-9.591919,23.70236,23.70236,1000,1000,1,0,,,,
0.0006673349,0.0008924904,-0.0005428696,0.1538696,-0.2895806,-9.598397,23.70293,23.70293,1000,1000,1,0,,,,
0.0003738056,7.71E-05,0.001039393,0.1880566,-0.3226042,-9.601389,23.70349,23.70349,1000,1000,1,0,,,,
0.001035755,0.0007601093,0.0009135796,0.1433738,-0.2948988,-9.577532,23.704,23.704,1000,1000,1,0,,,,
8.88E-05,0.0004492679,0.0003518961,0.1591628,-0.2903062,-9.582753,23.7044,23.7044,1000,1000,1,0,,,,
5.32E-05,0.0004954513,0.0008971243,0.1857495,-0.3197555,-9.565132,23.70474,23.70474,1000,1000,1,0,,,,
-0.0006451617,0.002086459,0.001307059,0.1705838,-0.3079019,-9.566448,23.70505,23.70505,1000,1000,1,0,,,,
-0.0007824451,0.002223327,0.001000852,0.1732404,-0.2711389,-9.576036,23.70525,23.70525,1000,1000,1,0,,,,
0.0002842381,0.0009669027,0.0006184792,0.1932988,-0.2747802,-9.649191,23.70566,23.70566,1000,1000,1,0,,,,
-0.0007490427,0.00104283,0.0007423061,0.178124,-0.2878902,-9.62408,23.70612,23.70612,1000,1000,1,0,,,,
-0.000488685,-0.0001597919,7.93E-05,0.1823552,-0.268698,-9.606479,23.7066,23.7066,1000,1000,1,0,,,,
-0.0003192147,0.000985638,-0.000217646,0.180582,-0.2834107,-9.612436,23.707,23.707,1000,1000,1,0,,,,
-0.000881849,0.0001856195,-0.0003056203,0.1884739,-0.2669607,-9.603785,23.70743,23.70743,1000,1000,1,0,,,,
-0.0008356965,0.000221856,-0.001182389,0.1747224,-0.2747736,-9.558165,23.70774,23.70774,1000,1000,1,0,,,,
0.0008568882,0.000555568,-0.001520616,0.1677958,-0.273723,-9.539909,23.70833,23.70833,1000,1000,1,0,,,,
-0.0002421065,0.0004051855,-0.0009223653,0.1617194,-0.315896,-9.569832,23.70907,23.70907,1000,1000,1,0,,,,
-6.48E-05,0.001798653,-0.0009345183,0.1700497,-0.2914266,-9.605671,23.70947,23.70947,1000,1000,1,0,,,,
-0.0001109012,0.0006719265,-0.0007338047,0.1548658,-0.2787274,-9.599312,23.71003,23.71003,1000,1000,1,0,,,,
0.0009712984,-0.0006126635,0.0002224263,0.1977104,-0.3048664,-9.63588,23.71067,23.71067,1000,1000,1,0,,,,
0.0004040919,0.0003674223,0.001153318,0.1843367,-0.3312874,-9.618965,23.71164,23.71164,1000,1000,1,0,,,,
6.63E-05,-0.001000235,0.001190096,0.186774,-0.2648217,-9.619867,23.7126,23.7126,1000,1000,1,0,,,,
0.000607649,0.0001850067,0.00174468,0.1605936,-0.2559739,-9.571495,23.71358,23.71358,1000,1000,1,0,,,,
0.0007071819,0.0002581867,0.001087661,0.1612742,-0.2948641,-9.559348,23.71456,23.71456,1000,1000,1,0,,,,
0.0004540875,-0.0003120994,0.000400957,0.178185,-0.2557191,-9.601249,23.71556,23.71556,1000,1000,1,0,,,,
0.001772374,-0.001278147,0.0002609966,0.1533791,-0.2586907,-9.534435,23.71641,23.71641,1000,1000,1,0,,,,
0.001591329,-0.0001604972,-0.0003942903,0.1937964,-0.2817823,-9.525941,23.71717,23.71717,1000,1000,1,0,,,,
-0.0002549952,0.001457476,0.0008565289,0.1668068,-0.3198824,-9.534735,23.71773,23.71773,1000,1000,1,0,,,,
0.0007359796,0.001088738,7.60E-06,0.1792581,-0.2810357,-9.615076,23.71816,23.71816,1000,1000,1,0,,,,
0.0007846083,0.001884349,-9.18E-05,0.1546027,-0.3004862,-9.560698,23.71869,23.71869,1000,1000,1,0,,,,
0.001380898,0.002199044,-0.000220122,0.154,-0.3065473,-9.581153,23.71928,23.71928,1000,1000,1,0,,,,
1.77E-05,0.002350378,0.0003269934,0.1508078,-0.3284715,-9.636287,23.72015,23.72015,1000,1000,1,0,,,,
-0.0004653204,0.001472034,0.0002782127,0.1599667,-0.3060581,-9.647065,23.72129,23.72129,1000,1000,1,0,,,,
-0.001530914,0.0002804921,0.0001254445,0.1484971,-0.2522341,-9.577232,23.72263,23.72263,1000,1000,1,0,,,,
-0.001119976,6.56E-05,-1.11E-05,0.1903862,-0.2539124,-9.627716,23.72421,23.72421,1000,1000,1,0,,,,
0.0002637494,0.0006429114,-0.000128113,0.1677587,-0.3121148,-9.588486,23.72585,23.72585,1000,1000,1,0,,,,
-0.002667211,0.002028786,0.0002833239,0.1622727,-0.2692377,-9.521057,23.72716,23.72716,1000,1000,1,0,,,,
-0.0002335857,0.001377201,0.0002256041,0.1997573,-0.2655019,-9.538071,23.72821,23.72821,1000,1000,1,0,,,,
-0.001499184,0.003003433,-0.0004920329,0.1792092,-0.3091941,-9.56308,23.72887,23.72887,1000,1000,1,0,,,,
0.0002970803,2.06E-06,-0.000334339,0.2014794,-0.2598028,-9.606937,23.72925,23.72925,1000,1000,1,0,,,,
-9.51E-05,0.0006216429,0.0001414401,0.1999626,-0.2955717,-9.588503,23.72962,23.72962,1000,1000,1,0,,,,
0.0006828946,0.0004059639,-0.0002364447,0.193189,-0.2425892,-9.601734,23.73,23.73,1000,1000,1,0,,,,
-0.00100422,0.0006470643,-0.001100728,0.1723313,-0.2855663,-9.65535,23.73025,23.73025,1000,1000,1,0,,,,
0.002077194,-0.0009649688,-0.0001083998,0.1965685,-0.2988885,-9.654343,23.73067,23.73067,1000,1000,1,0,,,,
2.96E-05,-0.0006388649,0.0003245536,0.1442035,-0.3209588,-9.499585,23.73111,23.73111,1000,1000,1,0,,,,
-0.001021866,0.0009512844,0.0011283,0.1775485,-0.3564212,-9.511689,23.73156,23.73156,1000,1000,1,0,,,,
0.000442534,0.001359731,0.001769104,0.1480185,-0.3436093,-9.563668,23.73207,23.73207,1000,1000,1,0,,,,
1.32E-05,0.001236052,0.002495234,0.1628834,-0.3041751,-9.609409,23.73215,23.73215,1000,1000,1,0,,,,
0.0003574276,0.0003223376,0.002300435,0.1290487,-0.264405,-9.565784,23.73204,23.73204,1000,1000,1,0,,,,
-0.0002195292,0.0003876055,0.002215582,0.161648,-0.2601959,-9.604096,23.73213,23.73213,1000,1000,1,0,,,,
-0.001909653,0.000260425,0.001593593,0.1599011,-0.2786014,-9.604544,23.73196,23.73196,1000,1000,1,0,,,,
-0.001666262,0.0007737194,0.001091898,0.1760545,-0.2630659,-9.600809,23.73217,23.73217,1000,1000,1,0,,,,
0.000383701,4.51E-05,0.0005232463,0.1802938,-0.2430916,-9.571906,23.73305,23.73305,1000,1000,1,0,,,,
0.0007204767,0.001523749,7.83E-05,0.1893354,-0.2849835,-9.563988,23.7342,23.7342,1000,1000,1,0,,,,
-0.0001625358,0.0005967261,0.0001002377,0.2189118,-0.3149886,-9.618154,23.73541,23.73541,1000,1000,1,0,,,,
-0.0004273245,0.0006641129,-0.001058686,0.2006045,-0.2200127,-9.564469,23.73662,23.73662,1000,1000,1,0,,,,
0.0007927204,-0.0009295584,-0.00131984,0.1952758,-0.2585845,-9.55805,23.73781,23.73781,1000,1000,1,0,,,,
-0.001245067,0.001047578,-0.001701192,0.1623617,-0.2785682,-9.545714,23.73894,23.73894,1000,1000,1,0,,,,
0.0007036881,0.0006324954,-0.001592017,0.1791292,-0.1967418,-9.63722,23.7399,23.7399,1000,1000,1,0,,,,
0.0007840882,0.000642868,-0.002549087,0.1600671,-0.3101634,-9.584163,23.74081,23.74081,1000,1000,1,0,,,,
0.001088333,0.0008476855,-0.002022709,0.195271,-0.3047121,-9.699472,23.74188,23.74188,1000,1000,1,0,,,,
-0.0006896392,0.0003155336,-0.001030515,0.1332607,-0.3574348,-9.662823,23.74298,23.74298,1000,1000,1,0,,,,
-0.0007700728,-0.001546893,-0.00162219,0.1679097,-0.2872595,-9.610867,23.74396,23.74396,1000,1000,1,0,,,,
0.0005034211,-0.0008642453,-0.0004751456,0.1571084,-0.3538933,-9.519447,23.74503,23.74503,1000,1000,1,0,,,,
-7.58E-05,-0.0009792001,0.0001102842,0.1685605,-0.3371373,-9.547594,23.74616,23.74616,1000,1000,1,0,,,,
-0.0008174987,0.0005805691,0.00147117,0.1671608,-0.2732358,-9.532455,23.74714,23.74714,1000,1000,1,0,,,,
0.0008241985,0.0002932944,0.0007171772,0.1490357,-0.3228159,-9.498216,23.74822,23.74822,1000,1000,1,0,,,,
-0.00157084,0.003325257,0.001498962,0.1821742,-0.2885996,-9.558382,23.74912,23.74912,1000,1000,1,0,,,,
0.0004351203,0.002723486,0.002403905,0.1578609,-0.3063271,-9.589643,23.74994,23.74994,1000,1000,1,0,,,,
-0.001238362,0.002237729,0.002403888,0.1688627,-0.2809453,-9.629789,23.75095,23.75095,1000,1000,1,0,,,,
0.001891566,0.001385274,0.00258052,0.1656375,-0.2486614,-9.660303,23.75195,23.75195,1000,1000,1,0,,,,
0.0008858807,0.0001182553,0.001534552,0.1796839,-0.3045907,-9.640873,23.75309,23.75309,1000,1000,1,0,,,,
0.000291263,5.39E-05,0.0007253976,0.1776701,-0.2517792,-9.666357,23.75407,23.75407,1000,1000,1,0,,,,
0.0009165389,-0.0006167197,0.001404704,0.1828305,-0.2491685,-9.620326,23.755,23.755,1000,1000,1,0,,,,
0.00126341,0.0003505453,0.0001241403,0.1704833,-0.2657573,-9.551583,23.75575,23.75575,1000,1000,1,0,,,,
0.001437229,0.000428235,-0.0002775346,0.2019885,-0.2371985,-9.576823,23.75602,23.75602,1000,1000,1,0,,,,
0.0005033027,0.0001710344,-0.000472379,0.1880883,-0.2792296,-9.554744,23.75588,23.75588,1000,1000,1,0,,,,
0.0003656862,0.0004495546,-0.001844798,0.1907477,-0.2464885,-9.553796,23.75554,23.75554,1000,1000,1,0,,,,
0.0005457512,-0.0001407888,-0.001333768,0.1647231,-0.3211733,-9.554859,23.75513,23.75513,1000,1000,1,0,,,,
-0.001804729,0.0001096028,-0.002597755,0.1585861,-0.310631,-9.61026,23.75478,23.75478,1000,1000,1,0,,,,
-0.001176983,0.0006626424,-0.002025668,0.1521597,-0.2853767,-9.62044,23.75472,23.75472,1000,1000,1,0,,,,
2.50E-05,0.0004416252,-0.002133945,0.1338195,-0.335512,-9.603869,23.75504,23.75504,1000,1000,1,0,,,,
-0.002067818,0.001023093,-0.001580729,0.1470963,-0.2871432,-9.600498,23.75541,23.75541,1000,1000,1,0,,,,
-0.001998302,0.000392773,-0.0008385075,0.1484375,-0.3279667,-9.593561,23.75601,23.75601,1000,1000,1,0,,,,
-0.002483556,8.52E-05,-0.0004235926,0.1646902,-0.2987657,-9.545819,23.75686,23.75686,1000,1000,1,0,,,,
-0.0006524227,0.0001410281,0.000617984,0.1622179,-0.3038206,-9.512713,23.75777,23.75777,1000,1000,1,0,,,,
-0.001642736,0.001457165,0.001644372,0.1753952,-0.3118979,-9.521009,23.75851,23.75851,1000,1000,1,0,,,,
-0.0003301768,0.001925962,0.001357145,0.1899935,-0.275537,-9.568418,23.75943,23.75943,1000,1000,1,0,,,,
4.28E-05,0.002271775,0.0008233601,0.1898665,-0.3167422,-9.579817,23.76037,23.76037,1000,1000,1,0,,,,
-0.0006133778,0.001542949,0.001210879,0.1800861,-0.3139246,-9.583629,23.7614,23.7614,1000,1000,1,0,,,,
0.0007288589,0.000972475,0.001893457,0.2176266,-0.2735614,-9.626343,23.76235,23.76235,1000,1000,1,0,,,,
0.0009896082,0.001179418,0.001580877,0.1957471,-0.2839718,-9.632584,23.76337,23.76337,1000,1000,1,0,,,,
0.002442962,-0.001058287,0.0009999418,0.1920729,-0.26647,-9.618908,23.76449,23.76449,1000,1000,1,0,,,,
0.000913655,-0.0004481028,0.000773244,0.1993295,-0.277517,-9.618748,23.76582,23.76582,1000,1000,1,0,,,,
0.0008002273,-0.0007129118,-2.25E-06,0.1955431,-0.2427127,-9.611381,23.76695,23.76695,1000,1000,1,0,,,,
0.002793539,-0.0008488289,0.0001534923,0.1933986,-0.247478,-9.575548,23.76805,23.76805,1000,1000,1,0,,,,
0.002181428,-0.0001588151,-0.000595483,0.1726532,-0.2870347,-9.551052,23.76869,23.76869,1000,1000,1,0,,,,
0.001283638,-0.0002142204,0.0006000261,0.1664861,-0.2889569,-9.543324,23.76899,23.76899,1000,1000,1,0,,,,
0.0004579819,-0.0001714127,-0.0001188631,0.1592487,-0.3160949,-9.580984,23.7695,23.7695,1000,1000,1,0,,,,
0.0001751679,-7.46E-05,-0.0002741255,0.1584357,-0.3119215,-9.591489,23.77017,23.77017,1000,1000,1,0,,,,
9.83E-05,0.0001434263,-0.000357102,0.1532215,-0.3387912,-9.579693,23.77077,23.77077,1000,1000,1,0,,,,
-0.001566799,0.001144347,-0.0002734319,0.1401052,-0.3208692,-9.577976,23.77132,23.77132,1000,1000,1,0,,,,
-0.0002010058,0.001032574,0.0005215419,0.1376445,-0.2995134,-9.557766,23.77201,23.77201,1000,1000,1,0,,,,
-0.001707731,0.001631281,-6.31E-05,0.1353087,-0.3202294,-9.530786,23.7728,23.7728,1000,1000,1,0,,,,
-0.003519279,0.002332427,-0.0002726461,0.151944,-0.2827181,-9.569643,23.77327,23.77327,1000,1000,1,0,,,,
-0.001600801,0.000918887,0.0005565656,0.1715282,-0.2608504,-9.605236,23.77337,23.77337,1000,1000,1,0,,,,
-0.002023458,0.001175005,0.0004420021,0.2195215,-0.2792255,-9.695299,23.77347,23.77347,1000,1000,1,0,,,,
-0.000482422,-0.001027144,0.0005444875,0.1670654,-0.2620801,-9.622092,23.77348,23.77348,1000,1000,1,0,,,,
-0.0002055743,-0.000531968,0.0001070715,0.2215094,-0.3023537,-9.600457,23.77348,23.77348,1000,1000,1,0,,,,
0.0002245829,0.0003129417,0.0003522155,0.1989419,-0.2866372,-9.562614,23.77348,23.77348,1000,1000,1,0,,,,
0.0003778131,-0.0003688436,0.001125706,0.2170714,-0.2567545,-9.569266,23.77351,23.77351,1000,1000,1,0,,,,
-0.0001947548,0.0003104948,-3.09E-05,0.2211226,-0.2995667,-9.54866,23.77387,23.77387,1000,1000,1,0,,,,
0.001778464,0.001474668,0.0001101032,0.2022666,-0.2837386,-9.558033,23.77484,23.77484,1000,1000,1,0,,,,
0.0009014296,0.0003397249,-0.0003264617,0.1828722,-0.2874334,-9.531206,23.77585,23.77585,1000,1000,1,0,,,,
0.001510953,0.0006979228,-0.0001366095,0.1800924,-0.2910386,-9.600602,23.77658,23.77658,1000,1000,1,0,,,,
0.00134148,-0.0004515874,-8.70E-05,0.1224207,-0.2952312,-9.606887,23.77711,23.77711,1000,1000,1,0,,,,
0.001238818,-0.0001195106,-0.0006258072,0.1323312,-0.2934004,-9.624132,23.77776,23.77776,1000,1000,1,0,,,,
0.001086592,0.0006470245,9.32E-05,0.140483,-0.2935709,-9.607268,23.7785,23.7785,1000,1000,1,0,,,,
0.0005206327,0.0009191867,-0.0005220163,0.1237208,-0.3049774,-9.601965,23.77928,23.77928,1000,1000,1,0,,,,
-8.42E-05,0.0002559124,0.0004530465,0.1459625,-0.2838287,-9.590696,23.78038,23.78038,1000,1000,1,0,,,,
-0.0003850615,0.000281241,-6.73E-05,0.1440776,-0.2798292,-9.581948,23.78161,23.78161,1000,1000,1,0,,,,
-0.00120217,-0.0005238437,2.60E-05,0.1689471,-0.2982856,-9.552738,23.78269,23.78269,1000,1000,1,0,,,,
-0.001719743,0.0008664544,0.00024535,0.1696052,-0.3212861,-9.539248,23.78379,23.78379,1000,1000,1,0,,,,
-0.0008814963,0.0002818653,-0.0003137509,0.1660658,-0.2936589,-9.484591,23.7847,23.7847,1000,1000,1,0,,,,
-0.001316585,0.002013071,-0.0003713671,0.1846685,-0.2933521,-9.547728,23.78557,23.78557,1000,1000,1,0,,,,
-0.001823784,0.002487888,-0.000122899,0.1573646,-0.3005296,-9.559023,23.78653,23.78653,1000,1000,1,0,,,,
-0.00226261,0.002200769,-0.0002180124,0.1889094,-0.2573489,-9.598832,23.78755,23.78755,1000,1000,1,0,,,,
-0.001530841,0.002613136,-0.0003174953,0.1767062,-0.2676718,-9.644843,23.78842,23.78842,1000,1000,1,0,,,,
-0.0007149741,0.001519251,-0.0001708762,0.1906266,-0.2709626,-9.67047,23.7892,23.7892,1000,1000,1,0,,,,
-0.0006362756,-3.69E-05,0.0001129207,0.1992383,-0.2647972,-9.65277,23.78991,23.78991,1000,1000,1,0,,,,
-0.0003034801,2.87E-05,0.0002284125,0.1720771,-0.2897799,-9.584045,23.79056,23.79056,1000,1000,1,0,,,,
0.0003349102,-0.001339746,0.0008903212,0.1936442,-0.2838579,-9.587503,23.79113,23.79113,1000,1000,1,0,,,,
0.0003489295,0.0001271515,0.0005711518,0.1851285,-0.2884044,-9.580403,23.79167,23.79167,1000,1000,1,0,,,,
0.0007950138,0.0001331932,0.0002615834,0.1547908,-0.3001239,-9.601485,23.79254,23.79254,1000,1000,1,0,,,,
0.0005788584,-0.0009640306,0.0007016575,0.1678671,-0.3233303,-9.573003,23.7937,23.7937,1000,1000,1,0,,,,
0.0003682561,-0.001268542,0.0003551792,0.1674346,-0.2960046,-9.560503,23.79511,23.79511,1000,1000,1,0,,,,
0.0005548791,-0.0006156341,-3.89E-05,0.1520979,-0.2899059,-9.511524,23.79665,23.79665,1000,1000,1,0,,,,
0.001140596,0.0004555171,0.0008733062,0.170789,-0.3118515,-9.517134,23.79826,23.79826,1000,1000,1,0,,,,
0.0003754114,0.002496754,0.0003737642,0.1381407,-0.2999343,-9.533642,23.79974,23.79974,1000,1000,1,0,,,,
0.0005207045,0.002005012,0.000940724,0.1488,-0.2807456,-9.559227,23.80099,23.80099,1000,1000,1,0,,,,
1.30E-05,0.002354073,0.001200531,0.137554,-0.3096407,-9.631024,23.80212,23.80212,1000,1000,1,0,,,,
-0.0009130561,0.0008448503,0.001018931,0.139272,-0.2821031,-9.659008,23.80325,23.80325,1000,1000,1,0,,,,
-0.001401892,-0.001277305,0.0004027646,0.1493313,-0.2629382,-9.64817,23.80429,23.80429,1000,1000,1,0,,,,
-0.000628894,-0.0009018062,-0.0004315283,0.1577798,-0.2566801,-9.64459,23.80507,23.80507,1000,1000,1,0,,,,
-0.0007175931,-0.001302961,-0.0004449717,0.1662902,-0.2884814,-9.591111,23.80581,23.80581,1000,1000,1,0,,,,
0.0001334309,-0.0001133817,-0.0001863449,0.1929252,-0.2774045,-9.507095,23.80657,23.80657,1000,1000,1,0,,,,
-0.002186279,0.001376133,-0.001055681,0.1768674,-0.284254,-9.496559,23.80722,23.80722,1000,1000,1,0,,,,
-0.001756612,0.002441288,-0.0006880823,0.1929705,-0.3147105,-9.493412,23.8078,23.8078,1000,1000,1,0,,,,
-0.0006095062,0.003637523,-0.0003892372,0.2067313,-0.2909789,-9.535901,23.8085,23.8085,1000,1000,1,0,,,,
1.73E-05,0.002127916,-0.0005163457,0.1787665,-0.286818,-9.632109,23.80954,23.80954,1000,1000,1,0,,,,
-0.0007316108,0.000743141,-0.0003048966,0.1764074,-0.2926363,-9.666314,23.81058,23.81058,1000,1000,1,0,,,,
-0.0004274834,-0.0001768987,8.27E-05,0.1560142,-0.303178,-9.653085,23.8115,23.8115,1000,1000,1,0,,,,
-0.0001823145,0.0001136324,0.0002448577,0.1611454,-0.3065093,-9.675745,23.81238,23.81238,1000,1000,1,0,,,,
0.0004211467,-0.001505928,0.0001866693,0.1711892,-0.2932354,-9.651758,23.81357,23.81357,1000,1000,1,0,,,,
0.0006458861,-0.001535908,0.0005831277,0.1700431,-0.2862095,-9.622954,23.81471,23.81471,1000,1000,1,0,,,,
0.0004142232,-0.001797528,0.0003128957,0.1833563,-0.3010868,-9.5395,23.81583,23.81583,1000,1000,1,0,,,,
0.0002973479,-0.0008042894,0.001227608,0.1764756,-0.2929519,-9.501325,23.81697,23.81697,1000,1000,1,0,,,,
0.0001788366,0.0001771856,-5.68E-05,0.1800144,-0.286257,-9.484924,23.8181,23.8181,1000,1000,1,0,,,,
0.0003724386,-8.31E-05,0.0004101507,0.1868582,-0.2813535,-9.480645,23.81898,23.81898,1000,1000,1,0,,,,
0.0001153767,0.002460086,0.0007913571,0.1748622,-0.3031142,-9.514716,23.81951,23.81951,1000,1000,1,0,,,,
0.0009280596,0.003781917,0.0003708376,0.1815515,-0.2745394,-9.600803,23.82002,23.82002,1000,1000,1,0,,,,
0.0006099707,0.00271519,-0.0004457543,0.1673971,-0.3058684,-9.664083,23.82059,23.82059,1000,1000,1,0,,,,
7.49E-05,0.001458536,-0.0008642977,0.141687,-0.2984826,-9.704673,23.821,23.821,1000,1000,1,0,,,,
-0.0005459018,-0.0008785822,-0.0006128718,0.1717551,-0.2698052,-9.684066,23.82125,23.82125,1000,1000,1,0,,,,
-0.000336979,-0.002055823,-0.0005200206,0.1678953,-0.2478636,-9.628553,23.82147,23.82147,1000,1000,1,0,,,,
-0.000309717,-0.00242512,-0.0005712403,0.1705825,-0.2703007,-9.563956,23.82136,23.82136,1000,1000,1,0,,,,
-0.0009739495,-0.00111715,-0.0001905694,0.1686777,-0.2841843,-9.51808,23.82142,23.82142,1000,1000,1,0,,,,
-0.0002627023,0.0003335653,-0.0008760368,0.1707345,-0.2853718,-9.469721,23.82122,23.82122,1000,1000,1,0,,,,
-0.001194873,0.00174234,-0.0005741613,0.1661297,-0.2887383,-9.472478,23.82097,23.82097,1000,1000,1,0,,,,
-0.001621053,0.002919484,-0.0005502071,0.1742666,-0.3252686,-9.516766,23.8208,23.8208,1000,1000,1,0,,,,
-0.0001844976,0.002325952,-0.0001157692,0.1836772,-0.3245518,-9.578115,23.82101,23.82101,1000,1000,1,0,,,,
-0.0002060401,0.00198073,0.0007085126,0.1570688,-0.3157576,-9.620836,23.8208,23.8208,1000,1000,1,0,,,,
0.0002568394,0.001184489,-6.59E-05,0.1761257,-0.2956172,-9.652925,23.8209,23.8209,1000,1000,1,0,,,,
4.19E-05,0.0004849829,0.0001328517,0.1434135,-0.284546,-9.667369,23.82084,23.82084,1000,1000,1,0,,,,
0.0003433478,-0.0002383575,0.0006108366,0.1654435,-0.2478811,-9.65072,23.82101,23.82101,1000,1000,1,0,,,,
0.0006839189,1.05E-05,0.0006888846,0.1783205,-0.2374822,-9.614408,23.82126,23.82126,1000,1000,1,0,,,,
0.0009134392,-0.0005194487,0.0008917198,0.1777537,-0.2555573,-9.548935,23.82173,23.82173,1000,1000,1,0,,,,
0.0004910827,-0.00088038,0.0009124885,0.2041979,-0.2751738,-9.540715,23.82249,23.82249,1000,1000,1,0,,,,
0.0006369582,-0.0003078937,0.00068772,0.1932873,-0.2997117,-9.531002,23.82345,23.82345,1000,1000,1,0,,,,
0.0002134603,0.0002570178,0.0006612272,0.1916247,-0.3218044,-9.535969,23.82437,23.82437,1000,1000,1,0,,,,
0.001047672,0.001369438,0.0004062609,0.18783,-0.31854,-9.557558,23.82549,23.82549,1000,1000,1,0,,,,
0.001665644,0.001357419,0.0005256171,0.168792,-0.3339592,-9.591923,23.82635,23.82635,1000,1000,1,0,,,,
5.76E-05,0.001484276,0.0001393578,0.1732554,-0.2950443,-9.597321,23.82712,23.82712,1000,1000,1,0,,,,
5.43E-05,0.00116253,-0.0001601592,0.1451517,-0.280043,-9.609672,23.82783,23.82783,1000,1000,1,0,,,,
-0.0003212731,0.000398524,-0.0001475978,0.1561366,-0.2788044,-9.626229,23.82861,23.82861,1000,1000,1,0,,,,
-0.0003775584,-0.0004947277,-9.81E-05,0.1511029,-0.2605885,-9.628527,23.82956,23.82956,1000,1000,1,0,,,,
-0.0004961141,-0.001007148,-0.0006093762,0.1517559,-0.227652,-9.595407,23.83048,23.83048,1000,1000,1,0,,,,
-0.001156503,-0.0006296384,-0.0008838624,0.1540706,-0.2547008,-9.530359,23.8313,23.8313,1000,1000,1,0,,,,
-0.001466615,-0.0003896296,-0.0007316572,0.1651538,-0.2880518,-9.515523,23.83195,23.83195,1000,1000,1,0,,,,
-0.001156871,0.0007516976,-0.0009800661,0.1919733,-0.288179,-9.551419,23.83272,23.83272,1000,1000,1,0,,,,
-0.0005646887,0.001720951,-0.0008045987,0.1845048,-0.3223679,-9.574186,23.83363,23.83363,1000,1000,1,0,,,,
